customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn
CUST03233,Male,1,No,No,49,No,Yes,DSL,No internet service,No,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),40.88,No
CUST03234,Female,1,Yes,No,33,No,No phone service,No,No internet service,Yes,No,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),41.79,No
CUST03235,Female,1,Yes,Yes,5,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.49,Yes
CUST03236,Female,1,Yes,Yes,48,No,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,Two year,No,Electronic check,85.78,No
CUST03237,Male,1,No,No,5,No,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,43.53,Yes
CUST03238,Male,1,No,Yes,68,No,Yes,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,82.85,No
CUST03239,Female,1,Yes,No,6,No,No,DSL,Yes,No,No,No,No internet service,No internet service,Two year,No,Credit card (automatic),50.54,No
CUST03240,Male,0,No,Yes,50,No,No,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),107.67,No
CUST03241,Female,1,No,No,0,No,No phone service,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,85.34,No
CUST03242,Female,1,No,Yes,12,Yes,Yes,No,No,No internet service,No internet service,Yes,No internet service,No,One year,No,Bank transfer (automatic),92.04,No
CUST03243,Female,1,Yes,No,42,No,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,117.67,No
CUST03244,Female,0,No,No,26,Yes,No phone service,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Electronic check,90.77,No
CUST03245,Female,1,No,Yes,70,Yes,No phone service,No,Yes,No internet service,No,No,No internet service,No internet service,One year,Yes,Credit card (automatic),52.91,No
CUST03246,Female,0,Yes,Yes,2,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,73.71,Yes
CUST03247,Female,1,No,Yes,57,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),30.66,No
CUST03248,Male,1,Yes,No,16,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),36.9,Yes
CUST03249,Male,0,No,Yes,44,Yes,No phone service,No,Yes,No,No,No,No internet service,No,Two year,Yes,Electronic check,87.88,No
CUST03250,Male,1,No,No,57,Yes,No phone service,No,Yes,No internet service,No,Yes,Yes,No,One year,No,Electronic check,120,Yes
CUST03251,Male,0,No,Yes,55,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),102.19,Yes
CUST03252,Male,0,No,Yes,53,No,Yes,No,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),80.25,No
CUST03253,Male,1,No,No,28,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No internet service,One year,No,Bank transfer (automatic),24.9,Yes
CUST03254,Male,1,No,No,53,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,74.05,Yes
CUST03255,Female,1,Yes,Yes,26,No,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),39.82,No
CUST03256,Female,1,No,No,44,No,No,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,One year,Yes,Mailed check,81.69,No
CUST03257,Female,0,No,No,30,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),30.27,Yes
CUST03258,Female,0,No,Yes,35,No,No,DSL,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,74.9,No
CUST03259,Male,1,Yes,No,60,No,No,DSL,No internet service,No internet service,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),54.48,No
CUST03260,Male,0,Yes,Yes,36,No,No,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,One year,No,Mailed check,72.55,No
CUST03261,Female,0,Yes,Yes,66,No,No phone service,No,No internet service,No internet service,No,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),54.08,No
CUST03262,Female,1,No,No,35,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,One year,No,Credit card (automatic),23.04,No
CUST03263,Male,0,No,Yes,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,100.72,Yes
CUST03264,Female,0,Yes,No,45,Yes,No,DSL,No,Yes,No,Yes,No,No internet service,One year,No,Bank transfer (automatic),61.1,Yes
CUST03265,Female,1,Yes,Yes,51,No,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),57.02,No
CUST03266,Female,0,Yes,No,48,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,65.82,No
CUST03267,Female,1,No,No,5,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,No,Electronic check,50.31,Yes
CUST03268,Male,0,Yes,No,9,No,No,DSL,Yes,No,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),50.25,No
CUST03269,Female,1,No,No,22,No,No,DSL,No internet service,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,113.13,No
CUST03270,Female,0,No,No,16,No,No phone service,No,No,No,No internet service,No internet service,No,No internet service,One year,No,Mailed check,72.47,Yes
CUST03271,Male,0,No,Yes,43,No,Yes,No,No internet service,Yes,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),56.88,Yes
CUST03272,Male,1,Yes,Yes,40,Yes,Yes,No,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,20.19,No
CUST03273,Female,1,No,No,14,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No,No internet service,One year,No,Bank transfer (automatic),54.63,Yes
CUST03274,Male,1,Yes,Yes,43,No,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),40.87,No
CUST03275,Female,1,Yes,No,57,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,57.37,No
CUST03276,Female,0,Yes,No,49,No,No,No,No internet service,No,No internet service,No internet service,No,Yes,One year,No,Bank transfer (automatic),115.58,Yes
CUST03277,Male,0,Yes,Yes,51,Yes,No phone service,No,No internet service,No,Yes,Yes,Yes,No,Two year,No,Electronic check,112.97,No
CUST03278,Female,0,No,Yes,69,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,62.17,No
CUST03279,Female,1,No,No,67,No,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Two year,Yes,Credit card (automatic),49.38,No
CUST03280,Female,0,No,No,62,No,No,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,Two year,No,Electronic check,87.34,No
CUST03281,Female,0,No,No,57,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),103.56,Yes
CUST03282,Male,1,Yes,No,22,No,Yes,No,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.85,No
CUST03283,Male,1,Yes,No,43,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Mailed check,120,No
CUST03284,Female,0,Yes,No,43,No,Yes,No,No internet service,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),53.79,No
CUST03285,Male,1,Yes,Yes,51,No,No,DSL,No,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,59.28,No
CUST03286,Female,0,No,No,66,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No,One year,No,Credit card (automatic),65.28,No
CUST03287,Female,0,Yes,No,27,No,Yes,No,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,No,Electronic check,59.88,No
CUST03288,Female,1,No,Yes,66,No,Yes,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,35.51,No
CUST03289,Female,0,Yes,No,17,No,No,No,No,No internet service,No,No internet service,No internet service,Yes,One year,No,Mailed check,93.19,Yes
CUST03290,Female,1,Yes,No,26,No,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),61.41,No
CUST03291,Male,1,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,One year,Yes,Bank transfer (automatic),120,No
CUST03292,Female,0,Yes,No,59,No,No phone service,No,No,Yes,No,No,No,No internet service,Two year,No,Bank transfer (automatic),93.18,No
CUST03293,Male,0,No,Yes,48,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,One year,No,Credit card (automatic),79.72,No
CUST03294,Male,0,No,No,14,No,No phone service,No,No,No internet service,No internet service,Yes,No internet service,No,One year,No,Electronic check,120,Yes
CUST03295,Female,1,No,Yes,72,Yes,Yes,No,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,91.55,Yes
CUST03296,Female,0,No,Yes,67,No,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),90.52,No
CUST03297,Female,1,Yes,Yes,14,No,No,DSL,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,49.98,Yes
CUST03298,Female,1,Yes,No,50,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,No,Two year,No,Mailed check,62.84,No
CUST03299,Female,0,No,No,47,No,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,No,One year,No,Electronic check,99.89,No
CUST03300,Male,1,No,Yes,71,No,No,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,94.33,No
CUST03301,Female,0,Yes,Yes,0,No,Yes,No,Yes,No,No,Yes,No,No internet service,One year,No,Credit card (automatic),51.94,Yes
CUST03302,Female,0,Yes,No,6,No,No,DSL,No internet service,Yes,Yes,No,No internet service,No,One year,No,Electronic check,120,No
CUST03303,Male,0,No,No,52,No,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Electronic check,63.87,Yes
CUST03304,Male,0,No,No,30,Yes,No phone service,No,Yes,No,No,No internet service,Yes,No internet service,One year,No,Credit card (automatic),105.15,No
CUST03305,Female,0,No,No,17,No,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,77.85,Yes
CUST03306,Male,0,Yes,No,11,Yes,No phone service,No,Yes,No internet service,No,No,No,Yes,Two year,No,Bank transfer (automatic),83.68,No
CUST03307,Female,0,No,Yes,47,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),59.81,Yes
CUST03308,Male,1,No,No,29,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,76.07,Yes
CUST03309,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,23.53,No
CUST03310,Female,1,No,No,2,Yes,No,DSL,Yes,Yes,No,Yes,No,No internet service,Two year,No,Bank transfer (automatic),103.12,No
CUST03311,Male,1,No,Yes,62,Yes,No,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,92.56,No
CUST03312,Male,1,Yes,Yes,5,Yes,No,No,No internet service,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),120,Yes
CUST03313,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),72.3,Yes
CUST03314,Male,1,Yes,Yes,70,No,Yes,DSL,No internet service,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,40.18,No
CUST03315,Male,1,No,Yes,42,Yes,No phone service,No,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,114.9,No
CUST03316,Male,0,No,Yes,17,No,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,62.08,Yes
CUST03317,Female,0,No,Yes,21,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),18,Yes
CUST03318,Female,1,Yes,No,60,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),85.05,No
CUST03319,Male,0,Yes,Yes,60,No,No,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),98.11,No
CUST03320,Female,0,Yes,No,52,Yes,No phone service,No,No internet service,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,106.59,No
CUST03321,Female,0,No,Yes,25,No,No phone service,No,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),42.96,No
CUST03322,Female,0,No,No,39,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,No,One year,No,Bank transfer (automatic),85.31,No
CUST03323,Male,1,Yes,No,7,No,No phone service,DSL,No internet service,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),87.4,No
CUST03324,Female,0,Yes,No,20,No,No phone service,Fiber optic,No,No internet service,Yes,No,No,No internet service,One year,Yes,Bank transfer (automatic),88.52,Yes
CUST03325,Male,0,No,Yes,42,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Electronic check,52.02,No
CUST03326,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),80.66,No
CUST03327,Male,1,No,No,2,Yes,No,No,Yes,Yes,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),103.56,No
CUST03328,Male,1,Yes,Yes,30,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,Month-to-month,No,Electronic check,18,No
CUST03329,Female,0,Yes,No,26,No,No phone service,No,Yes,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),69.59,Yes
CUST03330,Female,0,Yes,Yes,26,No,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.07,No
CUST03331,Male,1,No,Yes,72,No,No,No,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,118.39,No
CUST03332,Female,0,No,No,56,No,No,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),116.48,Yes
CUST03333,Female,0,Yes,Yes,32,No,No phone service,No,No internet service,Yes,Yes,No,No,No,One year,No,Electronic check,98.34,No
CUST03334,Female,1,No,Yes,43,No,No phone service,DSL,Yes,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,120,Yes
CUST03335,Male,0,No,Yes,42,No,No phone service,No,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,99.28,No
CUST03336,Male,0,No,No,30,Yes,No,No,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),18,No
CUST03337,Female,1,No,Yes,64,Yes,No phone service,DSL,No internet service,Yes,Yes,No,No internet service,No,Two year,Yes,Credit card (automatic),56.51,No
CUST03338,Female,1,Yes,Yes,16,Yes,No phone service,No,Yes,No,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,112.8,No
CUST03339,Female,0,No,Yes,14,Yes,No phone service,No,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,54.71,No
CUST03340,Male,1,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,108.99,Yes
CUST03341,Male,0,Yes,Yes,3,Yes,No phone service,DSL,No,No internet service,No,No internet service,No internet service,Yes,Two year,No,Electronic check,93.22,No
CUST03342,Female,0,No,No,71,Yes,No,DSL,No,No internet service,No internet service,No,Yes,Yes,One year,No,Mailed check,120,Yes
CUST03343,Female,0,No,Yes,27,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No internet service,No,Two year,Yes,Credit card (automatic),57.02,No
CUST03344,Female,1,No,No,72,No,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),18,No
CUST03345,Female,1,Yes,No,1,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,63.66,Yes
CUST03346,Female,0,Yes,No,16,Yes,Yes,DSL,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,27.3,Yes
CUST03347,Female,0,No,Yes,57,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,Yes,No,Two year,No,Electronic check,56.16,No
CUST03348,Male,1,No,Yes,8,No,No,Fiber optic,No internet service,No,Yes,No,Yes,Yes,One year,No,Electronic check,18,No
CUST03349,Female,1,Yes,Yes,30,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),70.51,No
CUST03350,Male,1,Yes,No,65,No,No phone service,No,No,No,No internet service,No internet service,No internet service,Yes,One year,No,Electronic check,83.01,Yes
CUST03351,Female,0,Yes,Yes,61,No,No,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,84.74,Yes
CUST03352,Female,1,No,Yes,18,Yes,No,No,No,No internet service,No,No,No internet service,No,One year,No,Mailed check,99.68,No
CUST03353,Male,1,No,No,54,No,No,No,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),79.66,No
CUST03354,Male,0,Yes,Yes,27,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,50.6,Yes
CUST03355,Male,0,No,Yes,49,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,Two year,Yes,Electronic check,107.59,No
CUST03356,Male,0,No,No,64,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,91.39,No
CUST03357,Female,1,No,No,2,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,Two year,No,Mailed check,68.03,Yes
